学期	学号	日期	时间
3	524	1231	134423	
3	316	1231	134922	
3	242	1231	135009	
3	69	1231	135308	
3	349	1231	135400	
3	408	1231	135430	
3	243	1231	135432	
3	399	1231	135440	
3	411	1231	135507	
3	87	1231	135627	
3	49	1231	135627	
3	75	1231	140156	
3	191	1231	140156	
3	258	1231	141134	
3	304	1231	141252	
3	286	1231	141731	
3	227	1231	141802	
3	36	1231	141857	
3	523	1231	142103	
3	399	1231	142411	
3	176	1231	142550	
3	244	1231	142751	
3	42	1231	142802	
3	61	1231	143316	
3	121	1231	143713	
3	189	1231	143828	
3	51	1231	144430	
3	492	1231	144636	
3	491	1231	144705	
3	354	1231	144706	
3	26	1231	144733	
3	281	1231	144803	
3	140	1231	144920	
3	181	1231	145354	
3	476	1231	145535	
3	53	1231	145758	
3	477	1231	145813	
3	223	1231	150812	
3	494	1231	150918	
3	493	1231	150924	
3	57	1231	151120	
3	41	1231	151231	
3	536	1231	151501	
3	178	1231	151601	
3	115	1231	152757	
3	205	1231	153219	
3	175	1231	153351	
3	97	1231	153358	
3	500	1231	154233	
3	268	1231	154509	
3	401	1231	155718	
3	145	1231	161039	
3	35	1231	162402	
3	242	1231	162613	
3	245	1231	162615	
3	223	1231	162616	
3	462	1231	162618	
3	246	1231	162643	
3	147	1231	162651	
3	149	1231	162816	
3	415	1231	162817	
3	421	1231	163737	
3	87	1231	164304	
3	389	1231	171444	
3	264	1231	171712	
3	339	1231	173331	
3	435	1231	173457	
3	265	1231	173922	
3	174	1231	174527	
3	286	1231	174546	
3	528	1231	174936	
3	493	1231	175003	
3	316	1231	175403	
3	44	1231	175404	
3	66	1231	175404	
3	281	1231	175827	
3	258	1231	180434	
3	462	1231	181000	
3	245	1231	181000	
3	87	1231	181613	
3	49	1231	181614	
3	389	1231	181712	
3	97	1231	182928	
3	41	1231	183036	
3	413	1231	183755	
3	205	1231	183756	
3	104	1231	184744	
3	505	1231	184853	
3	223	1231	185050	
3	524	1231	185600	
3	175	1231	190135	
3	421	1231	190135	
3	149	1231	190353	
3	415	1231	190356	
3	400	1231	190516	
3	505	1231	190949	
3	246	1231	191154	
3	187	1231	191205	
3	268	1231	192444	
3	273	1231	192557	
3	349	1231	193143	
3	497	1231	193652	
3	243	1231	194600	
3	408	1231	194627	
3	242	1231	201132	
3	348	1231	201133	
3	5	1231	202739	
3	118	1231	204040	
3	477	1231	211405	
3	328	0102	070952	
3	536	0102	071748	
3	477	0102	072724	
3	41	0102	072850	
3	288	0102	073554	
3	42	0102	073623	
3	205	0102	073624	
3	235	0102	073624	
3	75	0102	073943	
3	342	0102	074045	
3	76	0102	074144	
3	261	0102	074531	
3	343	0102	074912	
3	346	0102	075042	
3	377	0102	075048	
3	438	0102	075133	
3	246	0102	075718	
3	316	0102	075814	
3	66	0102	075816	
3	523	0102	080016	
3	507	0102	080018	
3	476	0102	080235	
3	449	0102	080257	
3	416	0102	080435	
3	150	0102	080504	
3	403	0102	080650	
3	268	0102	080720	
3	465	0102	080721	
3	421	0102	080827	
3	98	0102	080829	
3	244	0102	080910	
3	281	0102	080950	
3	49	0102	080952	
3	87	0102	080952	
3	133	0102	081039	
3	451	0102	081244	
3	297	0102	081304	
3	365	0102	081322	
3	139	0102	081407	
3	5	0102	081413	
3	147	0102	081506	
3	188	0102	081527	
3	129	0102	081545	
3	407	0102	081547	
3	389	0102	081552	
3	36	0102	081556	
3	524	0102	081620	
3	211	0102	081640	
3	264	0102	081640	
3	26	0102	081748	
3	292	0102	081836	
3	349	0102	081854	
3	46	0102	082037	
3	285	0102	082113	
3	195	0102	082525	
3	57	0102	082611	
3	362	0102	082637	
3	258	0102	082703	
3	121	0102	082811	
3	17	0102	082814	
3	357	0102	082834	
3	433	0102	082906	
3	267	0102	082907	
3	413	0102	082943	
3	498	0102	083303	
3	73	0102	083303	
3	276	0102	083303	
3	484	0102	083305	
3	223	0102	083334	
3	334	0102	083342	
3	165	0102	083457	
3	138	0102	083542	
3	242	0102	083654	
3	218	0102	083706	
3	521	0102	083707	
3	471	0102	083707	
3	493	0102	083849	
3	528	0102	083912	
3	460	0102	084209	
3	228	0102	084330	
3	446	0102	084348	
3	176	0102	084501	
3	461	0102	084508	
3	137	0102	084606	
3	159	0102	084613	
3	189	0102	084812	
3	500	0102	084814	
3	366	0102	084849	
3	396	0102	085048	
3	339	0102	085202	
3	86	0102	085212	
3	116	0102	085232	
3	286	0102	085243	
3	178	0102	085343	
3	466	0102	085421	
3	115	0102	085445	
3	5	0102	085818	
3	14	0102	090106	
3	495	0102	090245	
3	61	0102	090408	
3	505	0102	090735	
3	273	0102	090822	
3	497	0102	090909	
3	152	0102	090936	
3	300	0102	091442	
3	143	0102	091453	
3	62	0102	091603	
3	408	0102	092059	
3	168	0102	092225	
3	144	0102	092233	
3	452	0102	092415	
3	142	0102	092502	
3	533	0102	092505	
3	120	0102	092514	
3	44	0102	092653	
3	479	0102	092902	
3	250	0102	092946	
3	510	0102	092958	
3	15	0102	093022	
3	509	0102	093507	
3	358	0102	093802	
3	241	0102	093849	
3	52	0102	094938	
3	149	0102	095216	
3	415	0102	095217	
3	53	0102	095236	
3	348	0102	100906	
3	51	0102	101232	
3	494	0102	101618	
3	503	0102	101902	
3	35	0102	103259	
3	97	0102	103259	
3	223	0102	105313	
3	131	0102	111212	
3	334	0102	112327	
3	306	0102	112745	
3	437	0102	112746	
3	397	0102	113341	
3	265	0102	113417	
3	76	0102	113818	
3	92	0102	113829	
3	535	0102	113831	
3	246	0102	113931	
3	165	0102	114432	
3	491	0102	114833	
3	354	0102	114835	
3	386	0102	115255	
3	161	0102	115306	
3	44	0102	115456	
3	66	0102	115456	
3	438	0102	115629	
3	59	0102	115634	
3	51	0102	115850	
3	349	0102	115850	
3	218	0102	120059	
3	521	0102	120059	
3	471	0102	120101	
3	36	0102	120126	
3	524	0102	120126	
3	435	0102	120257	
3	348	0102	120346	
3	242	0102	120347	
3	507	0102	120348	
3	245	0102	120348	
3	258	0102	120622	
3	425	0102	120712	
3	127	0102	120812	
3	433	0102	121123	
3	57	0102	121229	
3	523	0102	121539	
3	416	0102	121548	
3	243	0102	122008	
3	181	0102	122233	
3	307	0102	122233	
3	114	0102	122245	
3	146	0102	122247	
3	316	0102	122341	
3	46	0102	122744	
3	286	0102	122904	
3	421	0102	123031	
3	98	0102	123032	
3	503	0102	123052	
3	324	0102	123200	
3	514	0102	123200	
3	435	0102	123238	
3	17	0102	123302	
3	362	0102	124246	
3	415	0102	124334	
3	19	0102	124347	
3	285	0102	124524	
3	223	0102	124553	
3	152	0102	124623	
3	396	0102	124623	
3	172	0102	124628	
3	121	0102	124824	
3	123	0102	124923	
3	356	0102	125020	
3	69	0102	125022	
3	49	0102	125027	
3	87	0102	125029	
3	460	0102	125106	
3	342	0102	125110	
3	261	0102	125110	
3	300	0102	125312	
3	8	0102	125418	
3	403	0102	125539	
3	357	0102	125637	
3	495	0102	130031	
3	172	0102	130139	
3	292	0102	130325	
3	379	0102	130706	
3	5	0102	130828	
3	339	0102	130849	
3	466	0102	131334	
3	273	0102	131405	
3	79	0102	131434	
3	168	0102	131625	
3	144	0102	131631	
3	393	0102	131842	
3	75	0102	132536	
3	321	0102	132957	
3	94	0102	133526	
3	335	0102	134047	
3	126	0102	134047	
3	175	0102	134059	
3	118	0102	134647	
3	335	0102	134928	
3	343	0102	135539	
3	86	0102	135733	
3	449	0102	135833	
3	244	0102	140258	
3	152	0102	140850	
3	396	0102	141149	
3	476	0102	141527	
3	41	0102	141608	
3	446	0102	141751	
3	227	0102	142420	
3	365	0102	142429	
3	473	0102	142511	
3	451	0102	142936	
3	120	0102	143206	
3	440	0102	143432	
3	239	0102	143432	
3	462	0102	143526	
3	167	0102	143701	
3	68	0102	143820	
3	65	0102	143825	
3	150	0102	143920	
3	276	0102	144151	
3	498	0102	144151	
3	334	0102	144430	
3	235	0102	144431	
3	205	0102	144431	
3	42	0102	144432	
3	465	0102	144447	
3	413	0102	144459	
3	500	0102	144610	
3	189	0102	144611	
3	505	0102	144651	
3	528	0102	145032	
3	134	0102	145124	
3	288	0102	145510	
3	268	0102	145731	
3	152	0102	150311	
3	178	0102	150513	
3	61	0102	150625	
3	118	0102	150732	
3	14	0102	151022	
3	481	0102	151544	
3	53	0102	152254	
3	267	0102	152904	
3	349	0102	152915	
3	324	0102	154141	
3	514	0102	154142	
3	493	0102	154629	
3	97	0102	154630	
3	442	0102	154759	
3	116	0102	154803	
3	477	0102	160516	
3	115	0102	162119	
3	315	0102	162906	
3	147	0102	162906	
3	126	0102	163033	
3	126	0102	165725	
3	347	0102	170242	
3	474	0102	170243	
3	435	0102	172135	
3	37	0102	172913	
3	433	0102	173449	
3	446	0102	173451	
3	165	0102	173537	
3	64	0102	173544	
3	510	0102	173544	
3	384	0102	173646	
3	136	0102	173647	
3	528	0102	173748	
3	250	0102	173948	
3	246	0102	174411	
3	223	0102	174645	
3	425	0102	174648	
3	515	0102	174723	
3	324	0102	174744	
3	514	0102	174745	
3	150	0102	174836	
3	121	0102	175100	
3	437	0102	175235	
3	440	0102	175248	
3	239	0102	175249	
3	316	0102	175315	
3	15	0102	175551	
3	297	0102	175604	
3	339	0102	175610	
3	258	0102	175649	
3	167	0102	175704	
3	114	0102	175801	
3	127	0102	175802	
3	507	0102	175941	
3	59	0102	175948	
3	286	0102	180150	
3	481	0102	180211	
3	126	0102	180338	
3	44	0102	180354	
3	66	0102	180355	
3	285	0102	180555	
3	242	0102	180556	
3	377	0102	180607	
3	189	0102	180830	
3	386	0102	180837	
3	245	0102	181113	
3	146	0102	181113	
3	348	0102	181116	
3	466	0102	181117	
3	462	0102	181208	
3	159	0102	181411	
3	357	0102	181436	
3	49	0102	181438	
3	87	0102	181440	
3	315	0102	181533	
3	137	0102	181714	
3	380	0102	181758	
3	503	0102	181919	
3	293	0102	181922	
3	494	0102	182053	
3	5	0102	182054	
3	161	0102	182055	
3	9	0102	182105	
3	216	0102	182107	
3	334	0102	182413	
3	205	0102	182612	
3	306	0102	182707	
3	61	0102	182750	
3	421	0102	182836	
3	98	0102	182838	
3	41	0102	183024	
3	449	0102	183038	
3	195	0102	183039	
3	268	0102	183417	
3	413	0102	183453	
3	51	0102	183645	
3	349	0102	183645	
3	281	0102	183654	
3	178	0102	183733	
3	273	0102	183834	
3	389	0102	184012	
3	356	0102	184629	
3	371	0102	184803	
3	52	0102	184828	
3	152	0102	184909	
3	477	0102	185023	
3	46	0102	185923	
3	505	0102	190031	
3	300	0102	190119	
3	342	0102	190351	
3	354	0102	190358	
3	491	0102	190358	
3	341	0102	190553	
3	144	0102	191310	
3	502	0102	191436	
3	451	0102	191438	
3	69	0102	191920	
3	452	0102	192101	
3	320	0102	192452	
3	437	0102	192539	
3	17	0102	192552	
3	36	0102	192956	
3	520	0102	193630	
3	123	0102	193630	
3	53	0102	195931	
3	142	0102	201717	
3	467	0102	201717	
3	415	0102	202156	
3	46	0102	204216	
3	159	0102	213052	
3	328	0103	070355	
3	477	0103	072547	
3	536	0103	072617	
3	141	0103	073202	
3	205	0103	073346	
3	235	0103	073347	
3	357	0103	073610	
3	342	0103	073731	
3	242	0103	073844	
3	149	0103	074544	
3	41	0103	074636	
3	316	0103	075221	
3	346	0103	075341	
3	244	0103	075828	
3	66	0103	080051	
3	44	0103	080051	
3	525	0103	080421	
3	261	0103	080430	
3	268	0103	080522	
3	465	0103	080522	
3	281	0103	080608	
3	49	0103	080610	
3	87	0103	080610	
3	503	0103	080721	
3	533	0103	080738	
3	403	0103	080823	
3	285	0103	080823	
3	75	0103	080948	
3	57	0103	080948	
3	343	0103	081024	
3	452	0103	081219	
3	349	0103	081220	
3	139	0103	081234	
3	365	0103	081415	
3	362	0103	081457	
3	446	0103	081457	
3	267	0103	081529	
3	433	0103	081529	
3	505	0103	081655	
3	507	0103	081705	
3	137	0103	081837	
3	416	0103	081907	
3	36	0103	081943	
3	133	0103	082000	
3	509	0103	082029	
3	78	0103	082259	
3	509	0103	082336	
3	528	0103	082501	
3	258	0103	082634	
3	297	0103	082655	
3	413	0103	082749	
3	471	0103	082822	
3	218	0103	082823	
3	459	0103	082824	
3	250	0103	082841	
3	273	0103	082849	
3	331	0103	083154	
3	121	0103	083203	
3	189	0103	083206	
3	500	0103	083207	
3	449	0103	083214	
3	5	0103	083255	
3	476	0103	083325	
3	79	0103	083325	
3	150	0103	083413	
3	17	0103	083433	
3	317	0103	083438	
3	288	0103	083453	
3	122	0103	083458	
3	440	0103	083649	
3	239	0103	083649	
3	159	0103	083839	
3	208	0103	083849	
3	178	0103	083914	
3	369	0103	084033	
3	521	0103	084241	
3	451	0103	084528	
3	136	0103	084851	
3	384	0103	084858	
3	461	0103	084902	
3	492	0103	084912	
3	389	0103	085023	
3	76	0103	085024	
3	321	0103	085051	
3	50	0103	085051	
3	123	0103	085154	
3	402	0103	085156	
3	520	0103	085156	
3	118	0103	085422	
3	314	0103	085658	
3	195	0103	085835	
3	400	0103	085858	
3	140	0103	085901	
3	142	0103	090010	
3	467	0103	090011	
3	231	0103	090020	
3	223	0103	090037	
3	442	0103	090140	
3	460	0103	090204	
3	143	0103	090209	
3	120	0103	090512	
3	172	0103	090631	
3	339	0103	090645	
3	300	0103	090645	
3	246	0103	090714	
3	210	0103	091350	
3	497	0103	091852	
3	5	0103	092001	
3	494	0103	092001	
3	406	0103	092011	
3	145	0103	092013	
3	108	0103	092419	
3	104	0103	092420	
3	371	0103	092423	
3	167	0103	092619	
3	493	0103	092810	
3	61	0103	093019	
3	334	0103	093231	
3	46	0103	093350	
3	396	0103	093403	
3	466	0103	093627	
3	523	0103	093627	
3	293	0103	093643	
3	144	0103	094036	
3	97	0103	094145	
3	135	0103	095013	
3	161	0103	100134	
3	341	0103	102345	
3	507	0103	103535	
3	491	0103	103611	
3	354	0103	103611	
3	306	0103	104641	
3	437	0103	104643	
3	135	0103	110527	
3	497	0103	113930	
3	181	0103	114347	
3	307	0103	114348	
3	474	0103	114348	
3	285	0103	114910	
3	242	0103	114913	
3	509	0103	114914	
3	187	0103	114925	
3	386	0103	115057	
3	116	0103	115057	
3	315	0103	115057	
3	147	0103	115058	
3	395	0103	115212	
3	216	0103	115236	
3	165	0103	115425	
3	66	0103	115457	
3	44	0103	115458	
3	258	0103	115523	
3	188	0103	115928	
3	316	0103	120525	
3	245	0103	120552	
3	149	0103	120732	
3	415	0103	120733	
3	19	0103	121238	
3	127	0103	121536	
3	459	0103	121658	
3	471	0103	122704	
3	521	0103	122704	
3	510	0103	122909	
3	507	0103	123004	
3	218	0103	123135	
3	265	0103	123135	
3	297	0103	123403	
3	300	0103	123544	
3	339	0103	123558	
3	503	0103	123608	
3	460	0103	123624	
3	195	0103	123815	
3	449	0103	123815	
3	389	0103	123840	
3	49	0103	123847	
3	87	0103	123848	
3	223	0103	124151	
3	257	0103	124225	
3	324	0103	124227	
3	138	0103	124240	
3	35	0103	124240	
3	273	0103	124539	
3	15	0103	124610	
3	228	0103	124610	
3	121	0103	124839	
3	356	0103	124906	
3	442	0103	125114	
3	261	0103	125230	
3	342	0103	125231	
3	422	0103	125425	
3	528	0103	125543	
3	135	0103	125553	
3	377	0103	125812	
3	317	0103	125835	
3	433	0103	125835	
3	133	0103	125958	
3	514	0103	125959	
3	515	0103	130031	
3	71	0103	130032	
3	75	0103	130139	
3	57	0103	130147	
3	114	0103	130311	
3	79	0103	130509	
3	497	0103	130644	
3	524	0103	130644	
3	36	0103	130733	
3	246	0103	130828	
3	69	0103	131046	
3	281	0103	131113	
3	476	0103	131200	
3	244	0103	131300	
3	86	0103	131706	
3	331	0103	131833	
3	61	0103	131840	
3	172	0103	131937	
3	421	0103	132047	
3	98	0103	132050	
3	425	0103	132101	
3	231	0103	132233	
3	123	0103	132242	
3	520	0103	132244	
3	274	0103	132503	
3	525	0103	132710	
3	502	0103	133202	
3	522	0103	133635	
3	51	0103	134231	
3	452	0103	134231	
3	167	0103	134338	
3	435	0103	134421	
3	413	0103	134554	
3	339	0103	134700	
3	267	0103	134939	
3	137	0103	135146	
3	365	0103	135504	
3	142	0103	135540	
3	467	0103	135542	
3	71	0103	140958	
3	59	0103	141625	
3	494	0103	141828	
3	161	0103	141828	
3	5	0103	141829	
3	348	0103	141923	
3	362	0103	142023	
3	438	0103	142030	
3	477	0103	142220	
3	208	0103	142350	
3	41	0103	142414	
3	288	0103	142419	
3	535	0103	142528	
3	92	0103	142529	
3	210	0103	142927	
3	343	0103	143407	
3	17	0103	143409	
3	78	0103	143909	
3	268	0103	143946	
3	339	0103	144303	
3	143	0103	144519	
3	400	0103	144620	
3	369	0103	144621	
3	115	0103	144714	
3	66	0103	144736	
3	189	0103	144954	
3	500	0103	144954	
3	145	0103	145153	
3	406	0103	145155	
3	239	0103	145603	
3	440	0103	145605	
3	139	0103	145626	
3	466	0103	145637	
3	511	0103	145858	
3	250	0103	145859	
3	205	0103	150554	
3	42	0103	150554	
3	315	0103	150555	
3	235	0103	150555	
3	147	0103	150556	
3	178	0103	151017	
3	150	0103	151305	
3	451	0103	151346	
3	371	0103	152614	
3	505	0103	152614	
3	334	0103	153337	
3	32	0103	153429	
3	97	0103	153907	
3	493	0103	153908	
3	293	0103	154101	
3	141	0103	154306	
3	219	0103	154708	
3	507	0103	154759	
3	396	0103	155611	
3	324	0103	155657	
3	257	0103	155658	
3	514	0103	155700	
3	35	0103	160455	
3	138	0103	160455	
3	129	0103	160459	
3	339	0103	161228	
3	308	0103	163206	
3	307	0103	170057	
3	474	0103	170102	
3	181	0103	170114	
3	143	0103	170624	
3	152	0103	170727	
3	167	0103	173134	
3	400	0103	173552	
3	165	0103	174238	
3	71	0103	174350	
3	515	0103	174351	
3	392	0103	174600	
3	438	0103	174653	
3	37	0103	174809	
3	114	0103	174813	
3	127	0103	174813	
3	435	0103	174953	
3	136	0103	174957	
3	384	0103	174957	
3	223	0103	175001	
3	405	0103	175029	
3	216	0103	175137	
3	15	0103	175238	
3	228	0103	175239	
3	245	0103	175404	
3	86	0103	175405	
3	187	0103	175501	
3	528	0103	175610	
3	281	0103	175611	
3	425	0103	175620	
3	422	0103	175637	
3	41	0103	175739	
3	452	0103	175805	
3	51	0103	175807	
3	365	0103	175815	
3	66	0103	175931	
3	44	0103	175932	
3	297	0103	180200	
3	121	0103	180234	
3	150	0103	180332	
3	449	0103	180356	
3	195	0103	180358	
3	59	0103	180407	
3	460	0103	180411	
3	440	0103	180424	
3	239	0103	180425	
3	497	0103	180554	
3	415	0103	180805	
3	149	0103	180806	
3	522	0103	180820	
3	208	0103	180820	
3	534	0103	181044	
3	306	0103	181058	
3	437	0103	181059	
3	285	0103	181403	
3	147	0103	181405	
3	242	0103	181405	
3	377	0103	181411	
3	348	0103	181423	
3	69	0103	181429	
3	356	0103	181434	
3	32	0103	181600	
3	530	0103	181648	
3	446	0103	182114	
3	503	0103	182136	
3	386	0103	182306	
3	288	0103	182308	
3	241	0103	182452	
3	178	0103	182514	
3	87	0103	182600	
3	49	0103	182600	
3	357	0103	182644	
3	306	0103	182725	
3	42	0103	182836	
3	205	0103	182836	
3	413	0103	182836	
3	144	0103	182856	
3	493	0103	183014	
3	17	0103	183032	
3	268	0103	183207	
3	465	0103	183208	
3	369	0103	183619	
3	354	0103	183743	
3	491	0103	183744	
3	254	0103	183809	
3	380	0103	183923	
3	373	0103	183924	
3	502	0103	184128	
3	451	0103	184130	
3	525	0103	184228	
3	135	0103	184235	
3	507	0103	184256	
3	161	0103	184340	
3	494	0103	184344	
3	5	0103	184344	
3	371	0103	184403	
3	505	0103	184403	
3	258	0103	184404	
3	273	0103	184525	
3	36	0103	184602	
3	118	0103	184603	
3	142	0103	184705	
3	467	0103	184705	
3	477	0103	184811	
3	261	0103	185030	
3	342	0103	185031	
3	392	0103	185102	
3	300	0103	185621	
3	235	0103	190413	
3	334	0103	190413	
3	293	0103	190455	
3	339	0103	190551	
3	87	0103	192052	
3	323	0103	192122	
3	250	0103	192648	
3	61	0103	193021	
3	169	0103	194205	
3	500	0103	194336	
3	172	0103	195238	
3	427	0103	204026	
3	466	0103	204728	
3	35	0103	204921	
3	138	0103	204921	
3	204	0104	071634	
3	477	0104	073315	
3	42	0104	073436	
3	205	0104	073437	
3	235	0104	073437	
3	141	0104	073806	
3	246	0104	074059	
3	291	0104	074804	
3	249	0104	074805	
3	308	0104	074805	
3	342	0104	075039	
3	416	0104	075048	
3	523	0104	075411	
3	245	0104	075415	
3	316	0104	075527	
3	242	0104	075601	
3	149	0104	075926	
3	313	0104	080137	
3	206	0104	080150	
3	449	0104	080322	
3	525	0104	080437	
3	41	0104	080509	
3	195	0104	080722	
3	357	0104	081020	
3	147	0104	081213	
3	315	0104	081214	
3	365	0104	081307	
3	289	0104	081407	
3	297	0104	081501	
3	476	0104	081735	
3	10	0104	081751	
3	389	0104	081814	
3	244	0104	081842	
3	258	0104	081945	
3	44	0104	081952	
3	133	0104	082045	
3	261	0104	082149	
3	285	0104	082208	
3	413	0104	082433	
3	318	0104	082452	
3	348	0104	082627	
3	459	0104	082745	
3	5	0104	082816	
3	438	0104	082849	
3	343	0104	082920	
3	247	0104	082945	
3	403	0104	082955	
3	87	0104	083024	
3	49	0104	083129	
3	76	0104	083303	
3	349	0104	083343	
3	452	0104	083344	
3	446	0104	083353	
3	422	0104	083357	
3	239	0104	083405	
3	440	0104	083405	
3	273	0104	083407	
3	500	0104	083513	
3	466	0104	083515	
3	78	0104	083706	
3	234	0104	083752	
3	532	0104	083752	
3	334	0104	083815	
3	492	0104	083925	
3	137	0104	084228	
3	3	0104	084257	
3	460	0104	084208	
3	142	0104	084208	
3	467	0104	084210	
3	495	0104	084212	
3	113	0104	084239	
3	522	0104	084438	
3	152	0104	084617	
3	46	0104	084620	
3	98	0104	084621	
3	75	0104	084622	
3	503	0104	084642	
3	208	0104	084710	
3	286	0104	084737	
3	369	0104	085010	
3	354	0104	085152	
3	491	0104	085152	
3	461	0104	085403	
3	138	0104	085435	
3	159	0104	085704	
3	507	0104	085717	
3	396	0104	085816	
3	143	0104	085837	
3	59	0104	090246	
3	223	0104	090348	
3	5	0104	090503	
3	356	0104	090519	
3	317	0104	090610	
3	534	0104	091014	
3	377	0104	091248	
3	409	0104	091359	
3	53	0104	091400	
3	395	0104	091739	
3	121	0104	091746	
3	61	0104	091758	
3	481	0104	092019	
3	150	0104	092034	
3	401	0104	092346	
3	188	0104	092527	
3	331	0104	092548	
3	39	0104	092552	
3	281	0104	092627	
3	66	0104	092928	
3	323	0104	092956	
3	136	0104	093000	
3	384	0104	093000	
3	293	0104	093300	
3	15	0104	093452	
3	228	0104	093454	
3	406	0104	093642	
3	145	0104	093642	
3	120	0104	093700	
3	324	0104	093932	
3	257	0104	093932	
3	433	0104	094203	
3	57	0104	094415	
3	524	0104	095025	
3	86	0104	095921	
3	371	0104	095949	
3	505	0104	095953	
3	227	0104	100222	
3	35	0104	100318	
3	97	0104	100318	
3	493	0104	100325	
3	492	0104	100522	
3	161	0104	100726	
3	79	0104	100811	
3	5	0104	101355	
3	300	0104	102602	
3	118	0104	103046	
3	437	0104	111142	
3	386	0104	112239	
3	428	0104	112424	
3	415	0104	112557	
3	165	0104	113023	
3	265	0104	113315	
3	442	0104	113841	
3	73	0104	113846	
3	324	0104	114539	
3	449	0104	114615	
3	321	0104	114632	
3	507	0104	114856	
3	195	0104	114942	
3	189	0104	115038	
3	227	0104	115333	
3	59	0104	115347	
3	466	0104	115546	
3	172	0104	115828	
3	187	0104	115858	
3	400	0104	115912	
3	66	0104	120102	
3	44	0104	120103	
3	291	0104	120114	
3	522	0104	120122	
3	495	0104	120137	
3	228	0104	120254	
3	459	0104	120339	
3	285	0104	120558	
3	354	0104	120629	
3	167	0104	120906	
3	306	0104	121037	
3	121	0104	121313	
3	363	0104	121519	
3	181	0104	121644	
3	307	0104	121645	
3	201	0104	121807	
3	246	0104	121855	
3	39	0104	122155	
3	286	0104	122505	
3	261	0104	122758	
3	137	0104	122837	
3	474	0104	122856	
3	274	0104	122856	
3	253	0104	123125	
3	523	0104	123403	
3	505	0104	123450	
3	258	0104	123451	
3	492	0104	123604	
3	530	0104	123616	
3	510	0104	123653	
3	177	0104	123729	
3	509	0104	123733	
3	297	0104	123855	
3	396	0104	123855	
3	19	0104	124051	
3	380	0104	124056	
3	373	0104	124057	
3	314	0104	124130	
3	3	0104	124150	
3	452	0104	124153	
3	51	0104	124156	
3	204	0104	124156	
3	413	0104	124200	
3	44	0104	124201	
